player,pos,exp,hgt,team,conf,min,mpg,ast_to,usg,ortg,ts,year,ft_pct,two_pct,three_pct,rim_pct,mid_pct,porpag,dporpag,adj_oe,drtg,adj_de,stops,obpm,dbpm,bpm,oreb_rate,dreb_rate,ast,to,blk,stl,ftr,pfr,fg_pct,barthag,adj_o,adj_d,adj_t,wab,nc_elite_sos,nc_fut_sos,nc_cur_sos,ov_elite_sos,ov_fut_sos,ov_cur_sos,previous_team,previous_conference,is_transfer,previous_ortg,previous_drtg,previous_ts,previous_usg,previous_porpag,previous_adj_oe,previous_adj_de,previous_bpm,previous_team_adjo,previous_team_adjd,previous_barthag,change_ortg,change_drtg,change_ts,change_usg,change_porpag,change_adj_oe,change_adj_de,change_bpm,change_team_adjo,change_team_adjd,change_barthag
Jesse Edwards,C,Sr,6-11,West Virginia,B12,50.5,28.3043,0.65115528,26.5,110.8,59.72,2024,0.523,0.624,0.0,0.6556,0.4545,3.73694,2.86747,126.832,106.676,101.222,135.412,3.97139,1.43151,5.40291,13.2,19.6,11.0,14.5,6.9,1.3,70.5,4.3,0.612903225806452,0.590682,108.81,105.395,68.4282,-10.077002281459,17.0,0.5803,0.5803,32.0,0.7386,0.7386,Syracuse,ACC,True,117.8,97.4132,62.48,21.8,3.93393,122.318,94.436,5.7408,108.968,105.713,0.586306,-7.0,9.262799999999999,-2.759999999999998,4.699999999999999,-0.19699,4.513999999999996,6.785999999999987,-0.3378899999999998,-0.15800000000000125,-0.31799999999999784,0.0043760000000000465
Jesse Zarzuela,Scoring PG,Jr,6-3,Central Michigan,MAC,46.4,31.7647,0.93876628,27.5,101.0,53.6,2023,0.828,0.445,0.356,0.4359,0.4507,2.3089,1.91826,108.332,110.81,111.699,81.0041,1.62464,-1.75984,-0.135199,2.1,7.9,22.2,19.2,0.0,1.6,28.1,3.1,0.399122807017544,0.135498,92.0299,108.122,67.2441,-15.343330902156,15.0,0.3871,0.3871,12.0,0.4094,0.4094,Coppin St.,MEAC,True,88.7,103.027,48.47,27.6,1.25635,96.7477,104.614,-2.52299,89.8375,103.242,0.168075,12.299999999999997,7.783000000000001,5.130000000000003,-0.10000000000000142,1.0525499999999999,11.584299999999999,7.084999999999994,2.387791,2.192399999999992,4.8799999999999955,-0.032576999999999995
Jesse Zarzuela,Combo G,Sr,6-2,Oregon,P12,9.6,27.8,1.8333333,19.7,104.7,50.89,2024,0.867,0.478,0.263,0.5714,0.3333,1.60212,2.05337,105.185,110.774,109.291,18.601,-0.444062,-1.24752,-1.69159,0.8,9.5,14.1,12.9,0.0,0.8,35.7,2.9,0.380952380952381,0.827007,114.202,99.6751,67.1756,1.3435329362594,15.0,0.5082,0.5082,29.0,0.7006,0.7006,Central Michigan,MAC,True,101.0,110.81,53.6,27.5,2.3089,108.332,111.699,-0.135199,92.0299,108.122,0.135498,3.700000000000003,-0.036000000000001364,-2.710000000000001,-7.800000000000001,-0.70678,-3.1469999999999914,-2.4080000000000013,-1.5563909999999999,22.1721,-8.4469,0.691509
Jesus Carralero Martin,Stretch 4,Sr,7-Jun,Bethune Cookman,SWAC,72.6,29.0394,1.56895775,14.4,95.4,47.56,2025,0.75,0.448,0.257,0.5714,0.275,-0.353981,2.70035,86.2663,100.668,104.981,198.907,-2.10985,2.40904,0.299189,5.6,13.8,17.5,24.1,5.9,2.6,36.1,3.2,0.36746988,,,,,,30.0,0.6482,0.6482,14.0,0.384,0.384,Missouri,SEC,True,82.2,106.371,37.51,17.6,-0.293195,81.9836,99.7271,0.444309,108.41,104.969,0.5917,13.200000000000003,-5.702999999999989,10.050000000000004,-3.200000000000001,-0.06078600000000001,4.2827000000000055,5.253900000000002,-0.14512000000000003,,,
Jevin Muniz,Wing G,So,6-Jun,Florida Gulf Coast,ASun,85.0,33.9324,1.95887488,20.9,106.2,50.93,2025,0.785,0.445,0.339,0.5154,0.2692,1.70501,2.44228,104.233,109.259,111.075,173.42,0.402015,-1.06922,-0.667206,5.4,14.8,21.3,18.8,0.1,1.0,25.6,1.8,0.401294498,,,,,,18.0,0.5208,0.5208,11.0,0.3881,0.3881,Delaware St.,MEAC,True,106.0,104.109,53.04,21.0,1.95104,104.228,108.938,-0.17143,95.0562,105.281,0.23598,0.20000000000000284,5.150000000000006,-2.1099999999999994,-0.10000000000000142,-0.2460300000000002,0.005000000000009663,2.1370000000000005,-0.495776,,,
Jevon Porter,PF/C,Jr,11-Jun,Loyola Marymount,WCC,77.3,30.9161,1.01721004,24.7,97.9,49.15,2025,0.681,0.454,0.316,0.5294,0.3377,1.55759,3.33083,104.298,103.136,100.731,188.449,0.199982,0.750318,0.9503,7.5,18.2,12.6,14.3,3.8,1.5,27.0,3.9,0.393678161,,,,,,13.0,0.461,0.461,20.0,0.5385,0.5385,Pepperdine,WCC,True,105.9,109.513,51.65,27.2,2.82957,114.139,108.495,0.892457,106.204,108.275,0.44472,-8.0,-6.3770000000000095,-2.5,-2.5,-1.2719799999999999,-9.840999999999994,-7.76400000000001,0.05784300000000009,,,
Jhamir Brickus,Pure PG,Sr,11-May,Villanova,BE,74.1,29.7361,2.46371362,18.9,119.2,61.0,2025,0.838,0.468,0.473,0.5652,0.4125,3.2953,2.60222,121.826,110.298,106.472,153.192,2.68351,0.0621001,2.74561,0.8,6.6,30.1,21.5,0.9,1.8,14.4,3.0,0.470817121,,,,,,15.0,0.4215,0.4215,27.0,0.6476,0.6476,La Salle,A10,True,110.6,111.486,55.51,21.3,3.08088,112.866,110.842,0.902133,106.036,107.008,0.473794,8.600000000000009,-1.1880000000000024,5.490000000000002,-2.400000000000002,0.21442000000000005,8.959999999999994,-4.3700000000000045,1.843477,,,
Jhaylon Martinez,PF/C,Sr,11-Jun,Niagara,MAAC,51.9,20.8677,0.64868035,18.8,107.6,57.77,2025,0.75,0.545,0.214,0.5842,0.3636,0.97033,1.15564,103.242,109.568,115.745,103.953,-2.23886,-2.22846,-4.46732,8.7,22.3,7.7,18.2,2.1,0.6,55.5,4.2,0.510948905,,,,,,14.0,0.3533,0.3533,8.0,0.3012,0.3012,UC Riverside,BW,True,78.1,109.396,35.84,15.4,-0.499153,72.6448,111.296,-10.2361,103.844,108.363,0.379926,29.5,0.17199999999999704,21.93,3.4000000000000004,1.469483,30.5972,4.448999999999998,5.7687800000000005,,,
Jimel Cofer,Wing G,So,6-4,Grambling St.,SWAC,16.9,9.96,0.4117647,20.4,102.4,57.54,2024,0.759,0.528,0.333,0.7143,0.2667,0.537776,0.913596,103.988,102.438,104.394,41.5276,-0.658432,0.297908,-0.360523,8.6,11.0,6.9,22.3,1.5,3.5,53.7,5.0,0.462962962962963,0.301996,98.9375,106.414,64.8354,-8.0550374753014,31.0,0.556,0.556,15.0,0.3558,0.3558,Stephen F. Austin,WAC,True,0.0,98.3852,0.0,7.9,-0.553706,-3.2518,97.1835,-7.60535,101.915,98.3092,0.602108,102.4,4.052800000000005,57.54,12.499999999999998,1.091482,107.2398,7.21050000000001,7.244827,-2.9775000000000063,8.104799999999997,-0.300112
Jimmy Bell Jr.,C,Sr,6-10,West Virginia,B12,46.2,18.5294,0.37778616,16.5,105.5,58.28,2023,0.614,0.549,0.0,0.5714,0.4762,1.284,2.19084,107.274,100.54,95.0314,122.591,0.211768,0.890357,1.10213,15.8,18.9,4.8,24.9,2.5,1.6,111.0,5.1,0.549450549450549,0.893292,117.244,97.4643,68.4236,1.4557898630677,21.0,0.5743,0.5743,36.0,0.7553,0.7553,Saint Louis,A10,True,104.9,97.2506,57.5,13.9,0.363029,97.3763,95.5954,-0.548622,109.772,95.7015,0.828839,0.5999999999999943,3.2894000000000005,0.7800000000000011,2.5999999999999996,0.920971,9.8977,-0.563999999999993,1.6507520000000002,7.471999999999994,1.7627999999999986,0.06445299999999998
Jimmy Bell Jr.,C,Sr,6-10,Mississippi St.,SEC,38.9,15.6,0.36361468,20.1,97.2,51.79,2024,0.646,0.469,0.0,0.5143,0.4167,0.703951,2.1091,101.627,97.3549,91.4752,115.187,-1.3969,1.35639,-0.0405071,12.3,23.4,5.4,23.2,4.3,1.6,63.1,3.9,0.469230769230769,0.865174,112.262,95.5055,67.1483,0.58927515663096,15.0,0.5171,0.5171,32.0,0.7087,0.7087,West Virginia,B12,True,105.5,100.54,58.28,16.5,1.284,107.274,95.0314,1.10213,117.244,97.4643,0.893292,-8.299999999999997,-3.1851000000000056,-6.490000000000002,3.6000000000000014,-0.580049,-5.647000000000006,-3.556200000000004,-1.1426371,-4.981999999999999,-1.9587999999999965,-0.028117999999999976
Jimmy Clark III,Combo G,Jr,6-3,Duquesne,A10,72.3,28.9091,1.05127775,22.9,101.0,53.12,2023,0.721,0.508,0.342,0.5373,0.4462,1.68247,3.08694,104.002,98.9776,98.4578,204.087,0.232357,2.44674,2.67909,3.0,12.5,16.5,20.6,0.4,4.6,19.5,3.9,0.436781609195402,0.627864,107.777,102.985,67.9525,-5.9632443842113,11.0,0.4505,0.4505,12.0,0.4824,0.4824,VCU,A10,True,98.7,86.6177,58.01,21.3,0.984037,102.911,85.4719,5.09009,104.506,90.3297,0.842428,2.299999999999997,12.359899999999996,-4.890000000000001,1.5999999999999979,0.6984329999999999,1.090999999999994,12.9859,-2.411,3.271000000000001,12.655299999999997,-0.21456399999999998
Jimmy Nichols Jr.,PF/C,Jr,6-8,VCU,A10,2.9,4.625,0.0,24.0,52.6,42.9,2022,0.429,0.2,1.0,1.0,0.0,-0.448735,0.68127,57.0003,87.4867,84.2846,8.30862,-8.56695,3.49817,-5.06878,6.9,9.2,0.0,46.1,12.6,3.2,116.7,4.3,0.333333333333333,0.809651,100.875,88.9426,68.5464,0.50749236436383,23.0,0.6476,0.6476,22.0,0.641,0.641,Providence,BE,True,109.9,101.103,63.27,17.5,1.47376,111.307,95.6156,2.95855,107.558,95.2382,0.802026,-57.300000000000004,-13.616299999999995,-20.370000000000005,6.5,-1.922495,-54.3067,-11.331000000000003,-8.02733,-6.683000000000007,-6.295600000000007,0.007624999999999993
Jimmy Oladokun Jr.,C,So,9-Jun,Rice,Amer,22.8,9.4839,0.61109193,21.8,90.7,42.78,2025,0.375,0.436,0.0,0.551,0.2414,0.0736332,0.823048,92.0338,104.982,106.577,50.6546,-3.46887,-0.854992,-4.32386,14.8,14.6,8.4,17.4,2.7,1.5,51.3,5.8,0.435897436,,,,,,7.0,0.312,0.312,11.0,0.4373,0.4373,San Diego,WCC,True,95.3,110.27,49.58,20.7,0.342672,94.7753,109.238,-4.98009,100.225,106.622,0.329262,-4.599999999999994,-5.287999999999997,-6.799999999999997,1.1000000000000014,-0.26903879999999997,-2.741500000000002,-2.6610000000000014,0.6562299999999999,,,
Jlynn Counter,Combo G,Sr,3-Jun,Middle Tennessee,CUSA,63.7,27.4323,2.42222378,20.7,111.3,53.89,2025,0.754,0.549,0.306,0.6786,0.3621,2.3657,2.63304,114.907,103.905,103.812,154.072,2.31057,1.47764,3.78821,1.5,15.2,24.2,15.0,1.4,2.2,25.9,2.3,0.436090226,,,,,,16.0,0.4723,0.4723,15.0,0.5269,0.5269,IUPUI,Horz,True,93.0,116.795,51.81,27.6,0.975878,97.7741,117.634,-3.70471,,,,18.299999999999997,-12.89,2.0799999999999983,-6.900000000000002,1.389822,17.132899999999992,-13.822000000000003,7.49292,,,
Joe Anderson,Scoring PG,Jr,6-0,Lipscomb,ASun,79.4,30.9062,3.6579369,14.6,121.3,58.78,2024,0.739,0.568,0.395,0.7119,0.4394,2.1771,2.32413,108.327,108.04,109.492,183.262,0.351579,1.0541,1.40568,0.7,9.9,22.2,14.3,0.7,3.6,11.2,1.6,0.5,0.38525,109.248,113.779,69.2788,-7.3914137952637,16.0,0.4511,0.4511,10.0,0.3639,0.3639,Furman,SC,True,107.7,104.28,40.1,9.8,0.0602371,89.1879,106.197,-2.29479,112.699,104.764,0.698377,13.599999999999994,3.760000000000005,18.68,4.799999999999999,2.1168628999999997,19.1391,3.2950000000000017,3.70047,-3.4509999999999934,9.015,-0.31312700000000004
Joe Bamisile,Wing G,Sr,6-4,VCU,A10,42.5,23.25,0.53332085,26.2,107.0,56.09,2024,0.743,0.5,0.372,0.5641,0.381,2.37671,2.6222,118.167,100.07,97.9292,118.653,4.75536,0.59407,5.34943,2.5,14.4,6.1,10.7,3.1,2.0,25.3,2.2,0.424657534246575,0.745611,108.038,98.3938,65.4814,-4.1400825221354,16.0,0.5172,0.5172,21.0,0.6166,0.6166,Oklahoma,B12,True,85.3,99.405,47.48,23.4,0.286896,94.5079,95.2716,-0.543763,109.638,96.2509,0.817215,21.700000000000003,0.664999999999992,8.610000000000007,2.8000000000000007,2.089814,23.659099999999995,2.657599999999988,5.893193,-1.6000000000000085,2.1428999999999974,-0.071604
Joe Charles,Stretch 4,Sr,7-Jun,McNeese St.,Slnd,70.6,28.803,1.57884681,13.7,126.5,55.96,2025,0.791,0.538,0.353,0.5493,0.4286,2.66893,3.63764,116.188,95.5927,95.7631,191.155,3.28341,1.96725,5.25066,9.8,17.5,5.5,8.5,3.3,2.8,20.4,2.3,0.421800948,,,,,,22.0,0.5448,0.5448,15.0,0.4568,0.4568,Louisiana Lafayette,SB,True,115.3,97.5622,55.41,17.0,2.40686,108.881,97.9542,3.69453,,,,11.200000000000003,-1.9695000000000107,0.5500000000000043,-3.3000000000000007,0.26207,7.307000000000002,-2.191100000000006,1.55613,,,
Joe French,Combo G,Sr,6-5,Arkansas Pine Bluff,SWAC,82.3,32.7419,0.7291397,20.1,104.2,55.84,2024,0.831,0.333,0.41,0.2778,0.3667,1.51634,0.815527,101.848,117.756,123.439,132.004,1.13857,-3.79242,-2.65385,2.3,7.2,5.8,12.6,0.2,1.4,18.3,2.0,0.386996904024768,0.147092,101.556,118.326,72.0031,-13.243742276225,25.0,0.4369,0.4369,12.0,0.298,0.298,Bethune Cookman,SWAC,True,105.5,116.21,52.8,17.6,1.09652,99.1002,121.96,-3.89082,96.132,114.51,0.117968,-1.2999999999999972,1.5460000000000065,3.0400000000000063,2.5,0.4198200000000001,2.747799999999998,1.4789999999999992,1.2369700000000003,5.423999999999992,3.8159999999999883,0.029123999999999997
Joe Hedstrom,Wing F,Jr,7-0,Valparaiso,MVC,4.4,5.5714,0.1428,23.8,57.5,36.41,2022,0.667,0.273,0.25,0.2,0.3333,-0.371812,0.338088,60.5946,105.987,104.844,9.0078,-9.10014,-2.88003,-11.9802,0.0,13.9,3.5,28.6,0.0,2.3,40.0,3.0,0.266666666666667,0.410477,102.1,105.365,65.1808,-10.793900562754,9.0,0.3562,0.3562,15.0,0.495,0.495,Wisconsin,B10,True,103.3,104.882,40.4,18.5,0.103343,103.125,103.939,-10.2975,112.522,91.3448,0.91666,-45.8,1.1049999999999898,-3.990000000000002,5.300000000000001,-0.475155,-42.5304,0.9050000000000011,-1.6827000000000005,-10.422000000000011,14.020199999999988,-0.506183
Joe Hurlburt,PF/C,Jr,11-Jun,Davidson,A10,11.2,5.725,0.4545686,20.3,81.6,38.37,2025,0.75,0.389,0.167,0.4,0.375,-0.129269,0.395927,82.7601,110.295,110.281,21.9617,-7.98937,-2.36595,-10.3553,11.0,11.5,6.1,20.7,1.6,0.8,33.3,7.5,0.277777778,,,,,,15.0,0.3788,0.3788,16.0,0.492,0.492,Colorado,P12,True,21.3,111.802,0.0,20.4,-0.555066,21.9259,108.629,-23.6645,118.302,98.6214,0.890167,60.3,-1.507000000000005,38.37,-0.09999999999999787,0.425797,60.834199999999996,1.652000000000001,13.3092,,,
Joe Kasperzyk,Wing G,Sr,6-3,Niagara,MAAC,35.7,16.1071,0.38093332,23.6,82.4,48.12,2023,0.837,0.394,0.293,0.4681,0.2105,-0.159938,1.2451,84.323,103.724,106.597,72.0892,-5.60511,-1.25303,-6.85814,3.1,10.3,6.8,26.1,0.8,2.8,34.7,4.4,0.346774193548387,0.307376,100.323,107.667,62.8565,-10.081863102151,13.0,0.3587,0.3587,10.0,0.3796,0.3796,Southeastern Louisiana,Slnd,True,97.9,108.235,57.73,28.1,1.43106,104.586,111.468,-2.12912,102.032,111.26,0.269795,-15.5,-4.510999999999996,-9.61,-4.5,-1.590998,-20.263000000000005,-4.871000000000009,-4.72902,-1.7090000000000032,-3.5930000000000035,0.037580999999999976
Joe Munden Jr.,Wing G,Sr,3-Jun,Northern Illinois,MAC,37.3,20.075,0.75,17.5,81.1,41.75,2025,0.654,0.373,0.267,0.5172,0.1818,-0.876912,1.31109,77.0182,111.89,112.7,73.6531,-5.44084,-1.19499,-6.63583,3.8,12.0,7.5,15.4,1.3,2.2,23.4,4.8,0.315315315,,,,,,11.0,0.3606,0.3606,10.0,0.3776,0.3776,Fairleigh Dickinson,NEC,True,88.8,106.614,45.84,24.9,0.20064,91.0089,113.03,-5.54864,95.9672,112.942,0.133196,-7.700000000000003,5.275999999999996,-4.090000000000003,-7.399999999999999,-1.077552,-13.990700000000004,-0.3299999999999983,-1.0871900000000005,,,
Joe Octave,Wing G,Sr,4-Jun,Stony Brook,CAA,44.3,28.465,0.969697,29.7,93.5,43.71,2025,0.723,0.395,0.211,0.5119,0.2771,1.25242,1.43096,102.273,115.474,117.505,88.5243,-1.06715,-3.22464,-4.29178,7.1,13.6,13.5,11.7,1.1,2.0,42.4,3.6,0.340336134,,,,,,13.0,0.4067,0.4067,10.0,0.3932,0.3932,Holy Cross,Pat,True,103.2,114.759,52.64,27.8,2.29383,110.152,121.696,-2.33533,99.5347,121.094,0.0949477,-9.700000000000003,0.7150000000000034,-8.93,1.8999999999999986,-1.0414099999999997,-7.879000000000005,-4.1910000000000025,-1.9564500000000002,,,
Joe Petrakis,Stretch 4,Jr,6-10,Western Carolina,SC,57.3,23.0625,0.81239998,16.0,111.6,53.93,2022,0.613,0.569,0.347,0.65,0.2727,1.3858,1.15803,102.825,115.379,112.835,107.978,1.45035,-1.78107,-0.330715,5.2,9.6,3.8,8.0,3.0,0.6,14.2,2.7,0.399082568807339,0.218605,98.1787,109.679,68.4216,-14.122375865081,13.0,0.4151,0.4151,14.0,0.4937,0.4937,Kansas St.,B12,True,108.6,110.758,50.34,22.1,0.33364,119.373,101.182,6.0965,98.4548,96.8052,0.548426,3.0,4.621000000000009,3.5899999999999963,-6.100000000000001,1.05216,-16.548000000000002,11.652999999999992,-6.4272149999999995,-0.27609999999999957,12.873800000000003,-0.329821
Joe Petrakis,PF/C,Sr,6-10,Illinois St.,MVC,16.1,9.5,0.88878022,18.4,73.7,31.64,2023,0.6,0.353,0.191,0.6,0.0,-0.542369,0.604657,70.6841,108.725,110.784,30.8591,-5.15092,-2.88131,-8.03223,6.3,11.3,7.7,14.3,2.3,0.9,7.8,3.8,0.234375,0.237118,98.8773,109.453,64.9189,-15.953053210167,5.0,0.3185,0.3185,10.0,0.4106,0.4106,Western Carolina,SC,True,111.6,115.379,53.93,16.0,1.3858,102.825,112.835,-0.330715,98.1787,109.679,0.218605,-37.89999999999999,-6.654000000000011,-22.29,2.3999999999999986,-1.928169,-32.1409,-2.0509999999999877,-7.7015150000000006,0.698599999999999,-0.2259999999999991,0.018513
Joe Petrakis,PF/C,Sr,6-11,Western Illinois,OVC,5.8,10.6,1.3333333,10.5,51.9,16.16,2024,0.0,0.167,0.111,0.3333,0.0,-1.72649,1.19462,43.7607,104.111,99.5668,10.4959,-7.37534,0.538277,-6.83706,3.2,9.7,5.2,8.4,7.1,0.0,6.7,2.9,0.133333333333333,0.299043,97.3078,104.789,64.6934,-8.0122592136371,16.0,0.3362,0.3362,9.0,0.2898,0.2898,Illinois St.,MVC,True,73.7,108.725,31.64,18.4,-0.542369,70.6841,110.784,-8.03223,98.8773,109.453,0.237118,-21.800000000000004,-4.61399999999999,-15.48,-7.899999999999999,-1.1841210000000002,-26.9234,-11.217200000000005,1.19517,-1.569500000000005,-4.6640000000000015,0.06192500000000001
Joe Pleasant,Wing F,Jr,6-7,Wichita St.,Amer,39.9,16.7778,0.38893054,10.7,92.4,46.66,2022,0.765,0.405,0.308,0.4,0.4118,-0.112859,1.85721,83.4324,98.4253,95.0543,79.9829,-2.41319,1.8048,-0.608384,6.3,12.5,2.9,22.2,3.5,1.6,25.0,2.9,0.367647058823529,0.723182,103.862,95.5416,67.131,-3.5863792097867,19.0,0.5662,0.5662,24.0,0.6385,0.6385,Abilene Christian,Slnd,True,99.2,88.8669,49.84,22.4,1.17093,99.2459,91.6418,-0.187285,100.52,93.6778,0.692259,-6.799999999999997,9.558399999999992,-3.180000000000007,-11.7,-1.283789,-15.813500000000005,3.4124999999999943,-0.421099,3.3419999999999987,1.8637999999999977,0.030923000000000034
Joe Pleasant,Wing F,Sr,6-7,Abilene Christian,WAC,59.7,24.2593,0.87100425,18.2,106.9,54.97,2023,0.688,0.5,0.368,0.596,0.2286,1.69705,1.92134,106.146,108.068,107.815,102.628,0.0408008,-1.4498,-1.40899,8.5,14.6,8.4,15.0,1.7,1.3,52.3,4.0,0.483660130718954,0.443527,104.459,106.54,69.0299,-10.232734610149,13.0,0.3323,0.3323,15.0,0.4826,0.4826,Wichita St.,Amer,True,92.4,98.4253,46.66,10.7,-0.112859,83.4324,95.0543,-0.608384,103.862,95.5416,0.723182,14.5,9.642700000000005,8.310000000000002,7.5,1.809909,22.7136,12.7607,-0.8006059999999999,0.5970000000000084,10.998400000000004,-0.279655
Joe Pridgen,Wing F,Jr,6-5,Northeastern,CAA,47.3,22.0,0.86361761,22.7,88.8,44.43,2023,0.565,0.404,0.345,0.4608,0.2727,0.217649,1.65285,90.1089,104.282,107.371,105.354,-0.999864,-0.560927,-1.56079,7.3,19.0,14.8,20.2,2.7,1.6,11.3,2.4,0.387254901960784,0.228068,97.0262,107.878,66.8289,-14.387634192702,14.0,0.457,0.457,12.0,0.4208,0.4208,UNC Wilmington,CAA,True,112.3,103.331,59.56,18.7,2.59915,107.398,105.845,1.40886,101.757,109.989,0.290165,-23.5,0.9509999999999934,-15.130000000000003,4.0,-2.3815009999999996,-17.28909999999999,1.5259999999999962,-2.9696499999999997,-4.730800000000002,-2.111000000000004,-0.06209700000000001
Joe Pridgen,Wing F,Sr,5-Jun,Montana,BSky,69.3,27.6857,0.91835713,20.7,116.0,62.26,2025,0.592,0.651,0.167,0.6944,0.1579,2.47821,2.27504,115.558,108.544,108.118,163.809,1.61504,-0.593342,1.02169,10.0,19.2,8.7,15.5,2.5,1.9,30.0,3.5,0.616600791,,,,,,24.0,0.4914,0.4914,15.0,0.4248,0.4248,Northeastern,CAA,True,97.0,108.953,49.59,22.3,0.882166,98.9656,109.316,-0.874149,105.359,109.285,0.396347,19.0,-0.409000000000006,12.669999999999995,-1.6000000000000014,1.5960439999999998,16.592400000000012,-1.1980000000000075,1.895839,,,
Joe Quintana,Combo G,Sr,6-2,Cal Baptist,WAC,53.8,23.7333,2.4999999,19.9,98.8,45.4,2023,0.767,0.391,0.278,0.3571,0.4444,1.01779,2.16914,99.5425,101.825,102.991,108.622,-0.378989,0.823351,0.444361,1.2,7.4,12.4,8.2,1.1,1.9,26.4,2.9,0.312775330396476,0.519513,102.368,101.675,63.9685,-9.7605251008291,6.0,0.3154,0.3154,12.0,0.4609,0.4609,Loyola Marymount,WCC,True,113.9,110.68,59.2,18.4,3.2278,113.868,108.532,1.746,105.125,108.487,0.410486,-15.100000000000009,-8.855000000000004,-13.800000000000004,1.5,-2.2100099999999996,-14.325499999999991,-5.540999999999997,-1.301639,-2.757000000000005,-6.811999999999998,0.10902699999999999
Joe Reece,PF/C,Jr,6-9,Bowling Green,MAC,34.3,18.9565,0.55558393,26.4,112.2,57.07,2022,0.697,0.52,0.444,0.5566,0.4348,2.08557,1.24848,117.248,107.061,108.332,87.3343,2.1178,-0.928226,1.18957,10.2,18.5,6.9,12.8,2.5,2.7,55.3,5.8,0.515527950310559,0.269725,102.657,111.945,72.708,-13.421154408636,8.0,0.2807,0.2807,9.0,0.3722,0.3722,Old Dominion,CUSA,True,94.3,101.263,50.24,19.2,0.767937,94.0768,102.298,-1.39397,101.226,99.6403,0.545282,17.900000000000006,5.798000000000002,6.829999999999998,7.199999999999999,1.3176330000000003,23.1712,6.033999999999992,2.58354,1.4309999999999974,12.304699999999997,-0.27555700000000005
Joe Reece,Wing F,Sr,6-8,Duquesne,A10,40.4,18.3793,0.97434563,26.5,110.3,56.04,2023,0.689,0.549,0.263,0.6296,0.3889,2.04083,2.04547,119.23,97.725,97.1578,119.313,2.44008,1.76721,4.20729,9.5,19.4,14.4,15.9,3.4,3.1,51.5,5.3,0.495,0.627864,107.777,102.985,67.9525,-5.9632443842113,11.0,0.4505,0.4505,12.0,0.4824,0.4824,Bowling Green,MAC,True,112.2,107.061,57.07,26.4,2.08557,117.248,108.332,1.18957,102.657,111.945,0.269725,-1.9000000000000057,-9.336000000000013,-1.0300000000000011,0.10000000000000142,-0.04474,1.9819999999999993,-11.174199999999999,3.0177200000000006,5.1200000000000045,-8.959999999999994,0.358139
Joe Toussaint,Combo G,Sr,6-0,West Virginia,B12,54.2,21.7647,1.64815515,24.7,106.1,50.96,2023,0.787,0.404,0.327,0.5286,0.3023,2.46945,2.42449,120.048,102.633,97.01,131.703,2.21887,1.30277,3.52164,3.6,12.5,23.3,17.0,0.2,2.3,47.5,4.4,0.373540856031128,0.893292,117.244,97.4643,68.4236,1.4557898630677,21.0,0.5743,0.5743,36.0,0.7553,0.7553,Iowa,B10,True,103.3,98.7456,49.45,18.0,1.09428,103.688,94.2635,2.92094,121.147,97.1854,0.926521,2.799999999999997,3.8873999999999995,1.509999999999998,6.699999999999999,1.3751700000000002,16.36,2.7465000000000117,0.6007000000000002,-3.903000000000006,0.27889999999999304,-0.033229000000000064
Joe Toussaint,Scoring PG,Sr,6-0,Texas Tech,B12,83.3,33.4412,1.86842917,21.7,107.4,53.24,2024,0.857,0.456,0.296,0.5604,0.3717,3.0906,3.46252,115.308,105.744,100.628,183.33,0.685753,1.38855,2.0743,1.8,7.2,23.5,18.3,0.1,2.5,46.1,2.7,0.398119122257053,0.866868,116.887,99.3146,66.541,2.7812186277747,13.0,0.4643,0.4643,31.0,0.6949,0.6949,West Virginia,B12,True,106.1,102.633,50.96,24.7,2.46945,120.048,97.01,3.52164,117.244,97.4643,0.893292,1.3000000000000114,3.111000000000004,2.280000000000001,-3.0,0.6211499999999996,-4.739999999999995,3.617999999999995,-1.44734,-0.3569999999999993,1.8503000000000043,-0.026424000000000003
Joel Armotrading,C,Jr,10-Jun,UC Riverside,BW,52.7,21.8758,0.54843518,13.5,118.8,60.84,2025,0.736,0.573,0.0,0.6479,0.4565,1.42064,1.96314,108.603,106.117,105.767,140.216,-1.07013,1.05697,-0.0131551,11.5,22.5,4.0,17.8,5.9,1.0,45.3,5.9,0.572649573,,,,,,27.0,0.5366,0.5366,18.0,0.4821,0.4821,Cal Poly,BW,True,99.0,107.504,55.12,15.2,0.157593,90.9674,108.751,-3.8466,93.9324,112.19,0.114796,19.799999999999997,-1.3870000000000005,5.720000000000006,-1.6999999999999993,1.2630469999999998,17.635599999999997,-2.984000000000009,3.8334449,,,
Joel Brown,Scoring PG,Sr,6-2,Iona,MAAC,61.5,25.375,2.5111647,18.7,104.2,51.56,2024,0.452,0.515,0.371,0.5255,0.4643,1.01126,2.40232,100.061,99.268,103.293,175.207,-2.96016,2.83756,-0.122593,2.3,14.4,26.3,17.4,0.6,4.9,36.5,5.3,0.49,0.344818,102.315,108.188,67.0178,-12.688359055951,16.0,0.4811,0.4811,9.0,0.3732,0.3732,California,P12,True,85.7,109.781,45.42,17.1,-0.0747736,86.5622,105.576,-3.60772,95.8264,103.597,0.289732,18.5,-10.513000000000005,6.140000000000001,1.5999999999999979,1.0860336,13.498800000000003,-2.282999999999987,3.485127,6.488599999999991,4.591000000000008,0.055086000000000024
